"row","id","region","corp","school","class","gender","age","race","geread","gevocab","gereadcm","gelang","gelangmc","gelangcm","gemath","gemathcp","gemathcm","getotal","npanverb","npamem","npaverb","npatotal","csi","multi","clenroll","classize","ptratio","ptia","locale","chapter1","ses","context","calender","senroll","sattend","white1","black1","hispanc1","asian1","aindian1","multi1","total1","noteach","avgage1","avgexp1","avgsal1","spert","thrdclss","thrdstud","passla1","passmth1","passbth1","tmnnce1","rmdnce1","lamdnce1","mmdnce1","tmdnce1","avgcsi1","geog","totepp","cenroll","cattend","freelnch","lep","speced","minority","white2","black2","hispanc2","asian2","aindian2","multi2","total2","thrdadm","thrdtech","avgage2","avgexp2","avgsal2","thrdaide","passla2","passmth2","passbth2","tmnnce2","rmdnce2","lamdnce2","mmdnce2","tmdnce2","rmediate"
"7565",4609,3,5740,6173,3,1,105,5,4.2,7.4,5.6,4.8,6.3,5.6,4.6,3.7,4,4.9,97,27,90,94,124,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7566",4610,3,5740,6173,3,2,106,5,7.8,4.9,6.3,12,2.7,6.4,3.6,3.5,3.6,4.8,67,90,89,86,117,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7567",4611,3,5740,6173,3,2,109,5,5,4.4,4.8,12,3.5,7.3,3.9,3.4,3.7,4.8,94,85,76,93,124,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7568",4612,3,5740,6173,3,2,108,5,4.7,6.2,5.2,7.8,11.4,9.6,5,3.6,4.1,5.9,99,9,87,92,122,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7569",4613,3,5740,6173,3,2,100,5,3.3,3.6,3.4,4,6.7,5.1,5.8,3.5,4.4,4.5,52,76,94,78,112,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7570",4614,3,5740,6173,3,2,101,5,6.4,11.2,9.2,4.4,5.1,4.8,4.5,3.9,4.2,5.6,92,36,86,88,119,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7571",4615,3,5740,6173,3,1,102,5,3.9,3.3,3.5,4.4,3.8,4.1,3.5,3.1,3.3,3.5,43,76,76,61,105,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7572",4616,3,5740,6173,3,1,102,5,4.6,4.7,4.7,7.2,4.8,5.3,2.7,4,3.4,4.2,66,60,88,76,111,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7573",4617,3,5740,6173,3,2,102,5,2.8,3.1,2.9,4.3,3,3.6,4.1,3.2,3.6,3.5,51,17,43,41,96,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7574",4618,3,5740,6173,3,1,102,5,12,11.2,12,12,11.4,12.5,4.3,3.3,3.8,7.3,94,92,99,99,136,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7575",4619,3,5740,6173,3,1,107,5,12,4.8,8.9,4,3.1,3.5,3.4,3.1,3.2,4.2,43,90,88,73,110,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7576",4620,3,5740,6173,3,1,103,5,6.4,5.4,5.9,12,6.2,9.4,11,5.5,7.8,7.3,99,55,92,97,131,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7577",4621,3,5740,6173,3,1,108,5,4.6,11.2,8.1,4.8,10.3,7.6,11,3.3,5.9,7.5,98,89,85,98,133,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7578",4622,3,5740,6173,3,2,109,5,6.4,6.7,6.5,12,5.1,8.7,6.3,5.5,5.9,7.3,69,52,78,91,121,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7579",4623,3,5740,6173,3,2,103,5,4.8,6.7,5.9,7.5,5.4,6.3,6.6,5.5,6,6.6,94,91,81,95,127,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7580",4624,3,5740,6173,3,2,100,5,4.9,7.3,6.5,12,8.1,10.4,11,4,6.7,7.6,85,94,94,95,126,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7581",4625,3,5740,6173,3,1,105,4,4.8,3.9,4.4,12,5.9,9.3,5.2,4,4.5,5.7,76,90,98,94,125,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7582",4626,3,5740,6173,3,2,101,5,2.9,1.8,2.2,2,2.8,2.3,3,3.2,3.1,2.6,50,82,64,65,106,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7583",4627,3,5740,6173,3,2,108,5,3.5,4.4,4,4.3,6,5,5,3.3,3.9,4.4,89,60,31,73,110,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7584",4628,3,5740,6173,3,2,108,5,4.8,3,3.7,7.2,5.4,5.9,5.8,5.5,5.7,5.6,90,13,97,88,119,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7585",4629,3,5740,6173,3,2,109,5,12,4.3,8.3,12,4,7.6,11,3.1,5.8,7.5,64,16,93,70,108,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7586",4630,3,5740,6173,4,2,110,5,2.9,6.7,4.5,12,3.6,7.4,3.9,4,4,4.9,68,71,57,69,108,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7587",4631,3,5740,6173,4,1,104,5,5.2,5.5,5.5,6.5,7.4,7,3.4,3.1,3.2,4.5,82,66,84,85,117,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7588",4632,3,5740,6173,4,2,113,5,3.7,3,3.2,6.2,2.7,4,6.2,3.3,4.3,4,77,47,79,76,111,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7589",4633,3,5740,6173,4,1,103,5,10.6,6.5,8.3,12,7.9,10.3,11,4.8,7.3,8,96,77,82,95,127,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7590",4634,3,5740,6173,4,2,112,5,4.1,3,3.4,7.8,6.9,7.3,4.2,3.1,3.6,4.3,46,87,68,64,106,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7591",4635,3,5740,6173,4,1,103,5,12,3.3,7.3,4.3,3.5,3.9,3.5,2.9,3.2,4,68,91,62,77,112,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7592",4636,3,5740,6173,4,1,98,5,9.2,11.2,10.3,12,4,7.6,5.8,4.6,5.1,7.6,96,98,99,99,141,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7593",4637,3,5740,6173,4,1,101,5,4.9,11.2,8.4,12,10,10.9,4,3.5,3.7,6.4,75,54,92,83,115,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7594",4638,3,5740,6173,4,2,103,5,4.2,6.7,5,6.8,7.4,7.1,4.7,3,3.7,4.8,69,74,81,79,113,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7595",4639,3,5740,6173,4,2,109,5,4.3,6.7,5.1,5.9,11.4,8.7,4.6,3.8,4.1,5.6,87,73,79,88,119,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7596",4640,3,5740,6173,4,1,111,5,12,5,9.2,5.9,6.9,6.6,4.7,5.5,5.2,7.2,96,88,84,96,129,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7599",4643,3,5740,6173,4,1,103,5,6.4,11,8.9,5.4,4.6,5,3.5,4,3.8,5.1,43,91,69,64,106,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7600",4644,3,5740,6173,4,2,109,5,2.9,3.1,3,3.6,5.4,4.4,4,3,3.4,3.6,47,47,40,43,97,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7601",4645,3,5740,6173,4,1,105,5,4.3,6.8,5.2,7.5,5.7,6.4,3.2,4.1,3.8,4.8,59,3,95,63,105,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7602",4646,3,5740,6173,4,2,112,5,3.5,10.9,7,12,11.4,12.5,3.8,3.7,3.8,6,97,87,95,98,134,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7603",4647,3,5740,6173,4,1,106,5,6.4,8.4,7.5,12,6,9.3,6.2,4.4,5.2,7.3,98,22,98,97,129,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7604",4648,3,5740,6173,4,1,103,5,4.1,8.4,6.3,5.4,4.9,5.1,5.8,4,4.7,5.4,81,17,95,83,116,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7605",4649,3,5740,6173,4,2,101,5,6.4,3.8,4.7,2.6,5.4,3.7,6,3.5,4.4,4.4,61,93,87,82,115,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7606",4650,3,5740,6173,5,2,107,6,12,5.4,9.4,5.1,5,5.1,4.3,4.3,4.3,5.9,99,90,97,99,141,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7607",4651,3,5740,6173,5,2,102,5,9.2,6.7,7.8,12,7.5,10,11,5.5,7.8,7.9,91,92,99,98,134,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7608",4652,3,5740,6173,5,2,102,5,4.5,7.4,6.1,12,5.9,9.3,5.9,5.5,5.7,7.3,96,92,96,99,136,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7609",4653,3,5740,6173,5,2,97,5,5.6,6.2,5.9,7.2,5.9,6.2,11,4.6,7.2,6.4,59,76,93,80,113,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7610",4654,3,5740,6173,5,2,105,5,4.9,9.3,7.2,6.5,5,5.4,4.7,5.5,5.2,6.3,98,90,90,99,136,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7611",4655,3,5740,6173,5,2,105,5,4.3,3.2,3.6,6.5,4.6,5,11,4,6.7,5.2,93,92,81,95,126,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7612",4656,3,5740,6173,5,2,109,5,6.4,6.7,6.5,6.5,11.4,8.8,11,3.6,6.2,7.3,64,83,63,76,110,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7614",4658,3,5740,6173,5,1,105,5,5.8,6.7,5.4,5.9,4.1,4.7,5.9,5.5,5.7,6,95,50,90,93,124,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7615",4659,3,5740,6173,5,1,106,5,6.4,11.2,9.2,12,7.9,10.3,4.7,3.6,4.1,7.2,70,91,95,91,121,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7616",4660,3,5740,6173,5,1,105,5,3.9,3,3.2,3.2,2.5,2.9,3.6,3.2,3.4,3.2,34,84,84,64,106,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7617",4661,3,5740,6173,5,1,110,5,12,11.2,12,12,4.6,8.1,3,4,3.5,6.4,93,62,85,92,122,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
"7618",4662,3,5740,6173,5,2,111,5,7.2,5.5,6.4,12,4.2,7.8,6.4,5.5,6,7.2,67,88,92,85,117,2,25,3,25,2,2,2,90.6,30,1,534,97,90.8,1.9,1.1,2.4,0.2,3.6,9.2,28.9,41.6,12.6,41201,18.5,5,114,83,87,79,72.1,69,72.2,74.2,73.5,114,1,8040,10534,95.2,18,1.4,14.3,11.5,9320,389,149,283,32,361,1214,817,36.22,43.7,14.5,42240,4,71,73,63,65.7,59.9,65.6,68.9,65.2,21
